ts,phase,instrument,regime,vol_state,side,units,dry_run,sl,tp,stop_pips
1757949730.925368,other,USD_JPY,trending,normal,buy,1000,"{'orderRejectTransaction': {'id': '5395', 'accountID': '101-011-29397307-001', 'userID': 29397307, 'batchID': '5395', 'requestID': '61416571128299363', 'time': '2025-09-15T15:22:13.217533169Z', 'type': 'MARKET_ORDER_REJECT', 'rejectReason': 'TAKE_PROFIT_ON_FILL_PRICE_PRECISION_EXCEEDED', 'instrument': 'USD_JPY', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'DEFAULT', 'takeProfitOnFill': {'price': '147.67650', 'timeInForce': 'GTC'}, 'stopLossOnFill': {'price': '147.17650', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}, 'reason': 'CLIENT_ORDER'}, 'relatedTransactionIDs': ['5395'], 'lastTransactionID': '5395', 'errorMessage': ""The Take Profit on fill specified contains a price with more precision than is allowed by the Order's instrument"", 'errorCode': 'TAKE_PROFIT_ON_FILL_PRICE_PRECISION_EXCEEDED'}"
1757949747.0556848,submitted,USD_CAD,trending,normal,buy,1000,False,1.37862,1.38362,20
1757949747.925229,filled,USD_CAD,trending,normal,buy,1000,1.38078,1.37862,1.38362,5397,0.0000
1757949905.5815685,submitted,EUR_GBP,trending,normal,sell,-1000,False,0.86732,0.86232,20
1757949906.4906409,filled,EUR_GBP,trending,normal,sell,-1000,0.86511,0.86732,0.86232,5401,0.0000
1757949947.6074674,submitted,EUR_USD,volatile_ranging,high,buy,1000,False,1.17422,1.17922,20
1757949948.5319002,filled,EUR_USD,volatile_ranging,high,buy,1000,1.17634,1.17422,1.17922,5405,0.0000
1757949979.4418743,submitted,AUD_USD,volatile_trending,high,buy,1000,False,0.66444,0.66944,20
1757949980.390043,filled,AUD_USD,volatile_trending,high,buy,1000,0.66657,0.66444,0.66944,5409,0.0000
1757950023.5293398,submitted,EUR_JPY,ranging,normal,sell,-1000,False,173.525,173.025,20
1757950024.4018853,filled,EUR_JPY,ranging,normal,sell,-1000,173.302,173.525,173.025,5413,0.0000
1757950081.440113,submitted,USD_CAD,trending,low,sell,-1000,False,1.38261,1.37761,20
1757950082.3082006,filled,USD_CAD,trending,low,sell,-1000,1.38044,1.38261,1.37761,,-0.9067
1757950360.0802135,submitted,USD_CAD,ranging,low,buy,1000,False,1.37861,1.38361,20
1757950360.9598677,filled,USD_CAD,ranging,low,buy,1000,1.38032,1.37861,1.38361,5421,0.0000
1757950363.324026,submitted,USD_JPY,ranging,low,buy,1000,False,147.138,147.638,20
1757950364.2295048,filled,USD_JPY,ranging,low,buy,1000,147.325,147.138,147.638,5425,0.0000
1757950377.1988525,submitted,EUR_GBP,trending,normal,sell,-1000,False,0.86727,0.86227,20
1757950378.0573835,filled,EUR_GBP,trending,normal,sell,-1000,0.86513,0.86727,0.86227,5429,0.0000
1757950525.5478442,submitted,NZD_USD,volatile_trending,high,sell,-1000,False,0.59854,0.59354,20
1757950526.5043976,filled,NZD_USD,volatile_trending,high,sell,-1000,0.59650,0.59854,0.59354,5433,0.0000
1757950595.5830395,submitted,AUD_USD,volatile_trending,high,sell,-1000,False,0.66836,0.66336,20
1757950596.480891,filled,AUD_USD,volatile_trending,high,sell,-1000,0.66638,0.66836,0.66336,,-0.2865
1757950657.7815056,closed,AUD_USD,volatile_trending,high,buy,1000,0.666425,-0.06807511737086999,loss,5409
1757950658.981388,submitted,USD_CAD,ranging,normal,sell,-1000,False,1.3826,1.3776,20
1757950659.8610702,filled,USD_CAD,ranging,normal,sell,-1000,1.38036,1.3826,1.3776,,-0.4589
1757950926.8470795,submitted,USD_CAD,trending,normal,buy,1000,False,1.37867,1.38367,20
1757950927.7289646,filled,USD_CAD,trending,normal,buy,1000,1.38052,1.37867,1.38367,5445,0.0000
1757951143.8045638,submitted,EUR_USD,trending,low,buy,1000,False,1.17413,1.17913,20
1757951144.6531305,filled,EUR_USD,trending,low,buy,1000,1.17619,1.17413,1.17913,5449,0.0000
1757951205.8802176,submitted,USD_CHF,ranging,normal,sell,-1000,False,0.79655,0.79155,20
1757951206.7490218,filled,USD_CHF,ranging,normal,sell,-1000,0.79429,0.79655,0.79155,5453,0.0000
1757951374.0968366,submitted,NZD_USD,ranging,normal,buy,1000,False,0.59451,0.59951,20
1757951374.9345655,filled,NZD_USD,ranging,normal,buy,1000,0.59667,0.59451,0.59951,,-0.2563
1757951402.3432648,submitted,EUR_GBP,ranging,low,buy,1000,False,0.86316,0.86816,20
1757951403.3521066,filled,EUR_GBP,ranging,low,buy,1000,0.86509,0.86316,0.86816,,0.0406
1757951439.2245312,closed,NZD_USD,ranging,normal,sell,1000,0.59656,-0.029411764705858344,unknown,5433
1757951590.0225065,submitted,EUR_GBP,trending,normal,sell,-1000,False,0.86715,0.86215,20
1757951590.8858883,filled,EUR_GBP,trending,normal,sell,-1000,0.86516,0.86715,0.86215,5465,0.0000
1757951761.6553028,submitted,NZD_USD,ranging,normal,buy,1000,False,0.59456,0.59956,20
1757951762.566401,filled,NZD_USD,ranging,normal,buy,1000,0.59705,0.59456,0.59956,5469,0.0000
1757951875.9955833,submitted,EUR_GBP,ranging,normal,buy,1000,False,0.86318,0.86818,20
1757951876.8851867,filled,EUR_GBP,ranging,normal,buy,1000,0.86521,0.86318,0.86818,,-0.1640
1757951926.2867131,submitted,NZD_USD,ranging,low,sell,-1000,False,0.59855,0.59355,20
1757951927.122641,filled,NZD_USD,ranging,low,sell,-1000,0.59706,0.59855,0.59355,,0.0149
1757951997.0207498,closed,NZD_USD,ranging,low,buy,1000,0.59658,-0.18875502008031,loss,5469
1757952015.5670805,submitted,EUR_GBP,ranging,low,sell,-1000,False,0.86713,0.86213,20
1757952016.4373164,filled,EUR_GBP,ranging,low,sell,-1000,0.86507,0.86713,0.86213,5481,0.0000
1757952030.7771804,submitted,USD_CAD,ranging,low,buy,1000,False,1.37861,1.38361,20
1757952031.7499359,filled,USD_CAD,ranging,low,buy,1000,1.37979,1.37861,1.38361,5485,0.0000
1757952251.7981951,submitted,EUR_GBP,ranging,normal,buy,1000,False,0.86318,0.86818,20
1757952252.870872,filled,EUR_GBP,ranging,normal,buy,1000,0.86519,0.86318,0.86818,,-0.0615
1757952268.525237,submitted,NZD_USD,ranging,normal,sell,-1000,False,0.59857,0.59357,20
1757952269.4708664,filled,NZD_USD,ranging,normal,sell,-1000,0.59698,0.59857,0.59357,5493,0.0000
1757952374.3146722,submitted,USD_CHF,volatile_ranging,high,sell,-1000,False,0.79639,0.79139,20
1757952375.2506711,filled,USD_CHF,volatile_ranging,high,sell,-1000,0.79364,0.79639,0.79139,5497,0.0000
1757952610.8316655,submitted,USD_JPY,trending,normal,sell,-1000,False,147.525,147.025,20
1757952611.7325754,filled,USD_JPY,trending,normal,sell,-1000,147.275,147.525,147.025,,-0.5115
1757952672.6332285,closed,USD_JPY,trending,normal,buy,1000,147.327,0.010695187165827418,unknown,5425
1757952714.196919,submitted,USD_JPY,ranging,normal,buy,1000,False,147.1295,147.6295,20
1757952715.0761998,other,USD_JPY,ranging,normal,buy,1000,"{'orderRejectTransaction': {'id': '5508', 'accountID': '101-011-29397307-001', 'userID': 29397307, 'batchID': '5508', 'requestID': '115459779171769563', 'time': '2025-09-15T16:11:57.429458021Z', 'type': 'MARKET_ORDER_REJECT', 'rejectReason': 'TAKE_PROFIT_ON_FILL_PRICE_PRECISION_EXCEEDED', 'instrument': 'USD_JPY', 'units': '1000', 'timeInForce': 'FOK', 'positionFill': 'DEFAULT', 'takeProfitOnFill': {'price': '147.62950', 'timeInForce': 'GTC'}, 'stopLossOnFill': {'price': '147.12950', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}, 'reason': 'CLIENT_ORDER'}, 'relatedTransactionIDs': ['5508'], 'lastTransactionID': '5508', 'errorMessage': ""The Take Profit on fill specified contains a price with more precision than is allowed by the Order's instrument"", 'errorCode': 'TAKE_PROFIT_ON_FILL_PRICE_PRECISION_EXCEEDED'}"
1757952770.6007166,submitted,AUD_USD,volatile_trending,high,sell,-1000,False,0.66844,0.66344,20
1757952771.584158,filled,AUD_USD,volatile_trending,high,sell,-1000,0.66679,0.66844,0.66344,5510,0.0000
1757952772.7676895,submitted,NZD_USD,ranging,normal,sell,-1000,False,0.59856,0.59356,20
1757952773.7451878,filled,NZD_USD,ranging,normal,sell,-1000,0.59679,0.59856,0.59356,5514,0.0000
1757952976.0604506,submitted,NZD_USD,ranging,normal,buy,1000,False,0.59462,0.59962,20
1757952976.9865892,filled,NZD_USD,ranging,normal,buy,1000,0.59692,0.59462,0.59962,,0.0895
1757953113.3522952,submitted,NZD_USD,ranging,normal,sell,-1000,False,0.59859,0.59359,20
1757953114.3327665,filled,NZD_USD,ranging,normal,sell,-1000,0.59667,0.59859,0.59359,5522,0.0000
1757953175.6437514,submitted,USD_JPY,volatile_trending,high,sell,-1000,False,147.5305,147.0305,20
1757953176.5001152,other,USD_JPY,volatile_trending,high,sell,-1000,"{'orderRejectTransaction': {'id': '5525', 'accountID': '101-011-29397307-001', 'userID': 29397307, 'batchID': '5525', 'requestID': '61416585576170419', 'time': '2025-09-15T16:19:38.874023876Z', 'type': 'MARKET_ORDER_REJECT', 'rejectReason': 'TAKE_PROFIT_ON_FILL_PRICE_PRECISION_EXCEEDED', 'instrument': 'USD_JPY', 'units': '-1000', 'timeInForce': 'FOK', 'positionFill': 'DEFAULT', 'takeProfitOnFill': {'price': '147.03050', 'timeInForce': 'GTC'}, 'stopLossOnFill': {'price': '147.53050', 'timeInForce': 'GTC', 'triggerMode': 'TOP_OF_BOOK'}, 'reason': 'CLIENT_ORDER'}, 'relatedTransactionIDs': ['5525'], 'lastTransactionID': '5525', 'errorMessage': ""The Take Profit on fill specified contains a price with more precision than is allowed by the Order's instrument"", 'errorCode': 'TAKE_PROFIT_ON_FILL_PRICE_PRECISION_EXCEEDED'}"
1757953207.52661,submitted,NZD_USD,ranging,normal,buy,1000,False,0.59462,0.59962,20
1757953208.3713784,filled,NZD_USD,ranging,normal,buy,1000,0.59675,0.59462,0.59962,,0.0597
1757953255.5275068,submitted,AUD_USD,ranging,normal,buy,1000,False,0.66451,0.66951,20
1757953256.4207902,filled,AUD_USD,ranging,normal,buy,1000,0.66668,0.66451,0.66951,,0.1642
1757954540.1879575,closed,AUD_USD,ranging,normal,sell,1000,0.666475,0.1909090909090585,profit,5510
1757954573.2912126,submitted,NZD_USD,trending,normal,sell,-1000,False,0.59859,0.59359,20
1757954574.1247222,filled,NZD_USD,trending,normal,sell,-1000,0.59658,0.59859,0.59359,5535,0.0000
1757954577.6485865,submitted,USD_JPY,trending,low,buy,1000,False,147.132,147.632,20
1757954578.4910576,filled,USD_JPY,trending,low,buy,1000,147.352,147.132,147.632,5539,0.0000
1757954623.681269,submitted,EUR_GBP,volatile_trending,high,buy,1000,False,0.86318,0.86818,20
1757954624.565231,filled,EUR_GBP,volatile_trending,high,buy,1000,0.86488,0.86318,0.86818,,0.3856
1757954698.0284908,closed,EUR_GBP,volatile_trending,high,sell,1000,0.8651500000000001,-0.018099547511330857,unknown,5401
1757954699.01045,closed,EUR_GBP,volatile_trending,high,sell,1000,0.8651500000000001,-0.009345794392584456,unknown,5429
1757954699.884452,closed,EUR_GBP,volatile_trending,high,sell,1000,0.8651500000000001,0.005025125628117995,unknown,5465
1757954700.7498991,closed,EUR_GBP,volatile_trending,high,sell,1000,0.8651500000000001,-0.03883495145635044,unknown,5481
1757961756.6365366,closed,USD_CAD,ranging,low,buy,1000,1.380395,-0.17824074074067983,loss,5397
1757961757.4951336,closed,USD_CAD,ranging,low,buy,1000,1.380395,0.04385964912283208,unknown,5421
1757961758.33819,closed,USD_CAD,ranging,low,buy,1000,1.380395,-0.0675675675675335,loss,5445
1757961759.1455836,closed,USD_CAD,ranging,low,buy,1000,1.380395,0.5127118644066728,profit,5485
1757961807.4944465,submitted,EUR_GBP,volatile_trending,normal,sell,-1000,False,0.86708,0.86208,20
1757961808.4155443,filled,EUR_GBP,volatile_trending,normal,sell,-1000,0.86511,0.86708,0.86208,5553,0.0000
1757962850.6562212,submitted,USD_JPY,volatile_ranging,high,buy,1000,False,147.07,147.57,20
1757962851.5732381,filled,USD_JPY,volatile_ranging,high,buy,1000,147.334,147.07,147.57,5557,0.0000
1757983564.283665,submitted,USD_CAD,ranging,low,sell,-1000,False,1.37966,1.37466,20
1757983565.1422591,filled,USD_CAD,ranging,low,sell,-1000,1.37753,1.37966,1.37466,5562,0.0000
1757984392.5671833,submitted,USD_CAD,volatile_trending,high,buy,1000,False,1.37577,1.38077,20
1757984393.5675452,filled,USD_CAD,volatile_trending,high,buy,1000,1.37749,1.37577,1.38077,,0.0433
1757984453.7651646,closed,USD_CAD,volatile_trending,high,sell,1000,1.37787,-0.15962441314552914,loss,5562
